199908020000157,02/08/1999,102013760,TRT230800T13,KES,B,49925,,1000000,0,M,102013760,0,02/08/1999,,94.6,TLR,,499250000000,0,0
199908020000159,02/08/1999,102036214,TRB271099T17,KESS,B,85153,,7000,7000,W,141000348,0,02/08/1999,,74,TLR,,5960710000,0,0
199908020000160,02/08/1999,102036522,TRT230800T13,KES,S,50078,,50000,50000,A,103123922,0,02/08/1999,,94.02,TLR,,25039000000,0,0
199908020000162,02/08/1999,102042316,TRT230800T13,KES,S,50217,,50000,50000,A,115304532,0,02/08/1999,,93.5,TLR,,25108500000,0,0
199908020000163,02/08/1999,102043147,TRT230800T13,KESS,B,49978,,21000,21000,A,103112807,0,02/08/1999,,94.4,TLR,,10495380000,0,0
199908020000165,02/08/1999,102051327,TRB271099T17,KES,S,85170,,100000,0,M,102051327,0,02/08/1999,,73.9,TLR,,85170000000,0,0
199908020000166,02/08/1999,102057084,TRT230800T13,KES,S,50217,,50000,50000,A,115323602,0,02/08/1999,,93.5,TLR,,25108500000,0,0
199908020000167,02/08/1999,102059586,TRT230800T13,KES,S,50110,,50000,50000,A,130825907,0,02/08/1999,,93.9,TLR,,25055000000,0,0
199908020000168,02/08/1999,102110132,TRD279901214,KES,B,88579,,100000,0,M,102110132,0,02/08/1999,,72.4,TLR,,88579000000,0,0
199908020000169,02/08/1999,102123910,TRT230800T13,KES,S,50078,,250000,250000,W,141010369,0,02/08/1999,,94.02,TLR,,125195000000,0,0
199908020000170,02/08/1999,102128593,TRB190100T16,KES,S,72608,,50000,50000,A,115342843,0,02/08/1999,,81,TLR,,36304000000,0,0
199908020000171,02/08/1999,102148592,TRT170500T14,KES,S,58391,,1000000,1000000,W,141010369,0,02/08/1999,,90,TLR,,583910000000,0,0
199908020000172,02/08/1999,102153827,TRT230800T13,KESS,B,50004,,31000,31000,A,104842033,0,02/08/1999,,94.3,TLR,,15501240000,0,0
199908020000174,02/08/1999,102155722,TRT240702T11,KES,S,98500,,100000,100000,W,141010369,0,02/08/1999,,,TLR,,98500000000,0,0
199908020000176,02/08/1999,102202080,TRT170500T14,KES,S,58388,,150000,150000,A,103542127,0,02/08/1999,,90.01,TLR,,87582000000,0,0
199908020000179,02/08/1999,102230712,TRB271099T17,KES,S,85170,,100000,0,M,102230712,0,02/08/1999,,73.9,TLR,,85170000000,0,0
199908020000180,02/08/1999,102231117,TRT070600T15,KES,S,56190,,1000000,1000000,W,141010369,0,02/08/1999,,91.8,TLR,,561900000000,0,0
199908020000182,02/08/1999,102317843,TRT090200T17,KES,S,69974,,450000,450000,W,131343682,0,02/08/1999,,82,TLR,,314883000000,0,0
199908020000185,02/08/1999,102343914,TRT240702T11,KES,B,98050,,50000,0,M,102343914,0,02/08/1999,,,TLR,,49025000000,0,0
199908020000187,02/08/1999,102407712,TRT230800T13,KES,B,49925,,50000,0,M,102407712,0,02/08/1999,,94.6,TLR,,24962500000,0,0
199908020000189,02/08/1999,102455087,TRT230800T13,KES,B,50044,,150000,0,M,102455087,0,02/08/1999,,94.15,TLR,,75066000000,0,0
199908020000190,02/08/1999,102459305,TRT230800T13,KES,B,49983,,500000,500000,W,103109956,0,02/08/1999,,94.38,TLR,,249915000000,0,0
199908020000191,02/08/1999,102537283,TRB190100T16,KES,S,72366,,1000000,1000000,W,102618139,0,02/08/1999,,81.99,TLR,,723660000000,0,0
199908020000192,02/08/1999,102549300,TRT230800T13,KES,S,50057,,1000000,1000000,A,105048653,0,02/08/1999,,94.1,TLR,,500570000000,0,0
199908020000193,02/08/1999,102555142,TRB190100T16,KES,S,72483,,100000,100000,W,131425817,0,02/08/1999,,81.51,TLR,,72483000000,0,0
